name,euc_dist,L1_dist,X2_distance,histogram_similarity,hellinger_kernel
bbdd_00119.pkl-bbdd_00151.pkl,0.05098801,0.6394054,107.12186,0.68029726,0.9239887
bbdd_00119.pkl-bbdd_00224.pkl,0.03887425,0.46561638,102.39084,0.7671918,0.9419824
bbdd_00119.pkl-bbdd_00008.pkl,0.080550894,0.89563537,137.9909,0.5521823,0.8391466
bbdd_00119.pkl-bbdd_00149.pkl,0.030713378,0.37557003,70.776535,0.812215,0.97012174
bbdd_00119.pkl-bbdd_00129.pkl,0.0830705,0.9538662,141.31204,0.5230669,0.79567885
bbdd_00119.pkl-bbdd_00187.pkl,0.06074232,0.7936926,123.44728,0.60315365,0.8950671
bbdd_00119.pkl-bbdd_00178.pkl,0.07196702,0.8536772,110.29145,0.57316136,0.87194645
bbdd_00119.pkl-bbdd_00124.pkl,0.085677184,0.85454285,139.87102,0.57272863,0.86692417
bbdd_00119.pkl-bbdd_00118.pkl,0.09372173,1.0787057,149.9452,0.4606472,0.7595229
bbdd_00119.pkl-bbdd_00028.pkl,0.08928831,1.0222301,121.448105,0.488885,0.7933317
bbdd_00119.pkl-bbdd_00078.pkl,0.032600883,0.40436205,80.474815,0.79781896,0.9648477
bbdd_00119.pkl-bbdd_00260.pkl,0.055293597,0.69270146,98.35829,0.65364933,0.9097211
bbdd_00119.pkl-bbdd_00215.pkl,0.026483256,0.34381056,75.6132,0.8280947,0.9717316
bbdd_00119.pkl-bbdd_00077.pkl,0.09802373,1.1843116,147.36423,0.4078442,0.7541795
bbdd_00119.pkl-bbdd_00115.pkl,0.08623504,1.009203,155.77254,0.4953985,0.82621956
bbdd_00119.pkl-bbdd_00000.pkl,0.06981074,0.90075743,134.87375,0.54962134,0.86412257
bbdd_00119.pkl-bbdd_00020.pkl,0.07465691,0.759372,96.53058,0.620314,0.8848032
bbdd_00119.pkl-bbdd_00048.pkl,0.04727347,0.500808,100.40099,0.74959594,0.94865376
bbdd_00119.pkl-bbdd_00017.pkl,0.070003115,0.7392138,108.229866,0.63039315,0.8733057
bbdd_00119.pkl-bbdd_00094.pkl,0.033464797,0.41073617,72.62189,0.79463184,0.96763366
bbdd_00119.pkl-bbdd_00286.pkl,0.04065129,0.45468634,59.804733,0.7726568,0.96564794
bbdd_00119.pkl-bbdd_00075.pkl,0.07464489,0.87383324,127.13647,0.5630834,0.8570588
bbdd_00119.pkl-bbdd_00116.pkl,0.0748253,0.82165086,84.81639,0.58917457,0.8907834
bbdd_00119.pkl-bbdd_00279.pkl,0.05528443,0.6751295,106.62861,0.6624353,0.92350245
bbdd_00119.pkl-bbdd_00270.pkl,0.12221334,1.3255776,174.60077,0.33721122,0.6830301
bbdd_00119.pkl-bbdd_00281.pkl,0.06337795,0.8332224,133.56406,0.5833888,0.8676538
bbdd_00119.pkl-bbdd_00241.pkl,0.051708117,0.70185417,140.18626,0.6490728,0.9026644
bbdd_00119.pkl-bbdd_00086.pkl,0.05730097,0.65475,108.60629,0.672625,0.899719
bbdd_00119.pkl-bbdd_00047.pkl,0.09616833,1.0254289,115.999306,0.48728555,0.82070976
bbdd_00119.pkl-bbdd_00082.pkl,0.044090614,0.5614206,107.26997,0.71928966,0.93785995
bbdd_00119.pkl-bbdd_00262.pkl,0.052838515,0.5458348,83.2672,0.7270826,0.9163898
bbdd_00119.pkl-bbdd_00030.pkl,0.119333275,1.2153374,193.88902,0.3923313,0.6332473
bbdd_00119.pkl-bbdd_00223.pkl,0.12743568,1.501982,181.77142,0.24900906,0.59988403
bbdd_00119.pkl-bbdd_00173.pkl,0.100029595,1.1513877,131.80936,0.42430618,0.7506747
bbdd_00119.pkl-bbdd_00182.pkl,0.093311235,0.94584763,120.74399,0.5270762,0.8436699
bbdd_00119.pkl-bbdd_00142.pkl,0.06920317,0.74895823,151.2456,0.62552094,0.8217719
bbdd_00119.pkl-bbdd_00150.pkl,0.052304465,0.5841458,84.19336,0.70792705,0.9390884
bbdd_00119.pkl-bbdd_00039.pkl,0.04621418,0.6006992,94.84805,0.6996504,0.9271511
bbdd_00119.pkl-bbdd_00045.pkl,0.09216228,1.0777667,126.26972,0.46111667,0.7735657
bbdd_00119.pkl-bbdd_00188.pkl,0.0619186,0.78635156,121.4584,0.60682416,0.8850159
bbdd_00119.pkl-bbdd_00065.pkl,0.06683595,0.7916914,113.32301,0.6041543,0.89191294
bbdd_00119.pkl-bbdd_00156.pkl,0.036932413,0.46167478,79.19848,0.7691626,0.95707107
bbdd_00119.pkl-bbdd_00070.pkl,0.029092906,0.3476917,59.89647,0.8261541,0.9796634
bbdd_00119.pkl-bbdd_00090.pkl,0.09155614,1.1264294,149.42055,0.43678528,0.80494624
bbdd_00119.pkl-bbdd_00209.pkl,0.116252996,1.1133597,164.13493,0.44332016,0.7821395
bbdd_00119.pkl-bbdd_00232.pkl,0.06518237,0.6331157,77.48935,0.6834422,0.92623866
bbdd_00119.pkl-bbdd_00007.pkl,0.052423608,0.6164189,111.50053,0.6917906,0.9365235
bbdd_00119.pkl-bbdd_00213.pkl,0.095630504,1.0240026,158.80034,0.48799863,0.78094244
bbdd_00119.pkl-bbdd_00067.pkl,0.07589619,0.8342905,117.577484,0.58285475,0.8700024
bbdd_00119.pkl-bbdd_00058.pkl,0.04665146,0.5994785,97.558975,0.70026076,0.922072
bbdd_00119.pkl-bbdd_00179.pkl,0.14033218,1.2523925,149.46484,0.37380373,0.71042603
bbdd_00119.pkl-bbdd_00212.pkl,0.056320902,0.6167238,111.296135,0.6916381,0.91976976
bbdd_00119.pkl-bbdd_00144.pkl,0.07360469,0.8029038,112.68118,0.5985481,0.877145
bbdd_00119.pkl-bbdd_00161.pkl,0.017936459,0.21509556,52.375626,0.8924522,0.9898769
bbdd_00119.pkl-bbdd_00053.pkl,0.13320829,1.2065631,171.44891,0.3967184,0.7409485
bbdd_00119.pkl-bbdd_00018.pkl,0.091582626,1.0106004,120.98923,0.49469978,0.82778513
bbdd_00119.pkl-bbdd_00284.pkl,0.0695349,0.6810247,114.310936,0.6594876,0.8882183
bbdd_00119.pkl-bbdd_00100.pkl,0.06467657,0.7878592,149.66856,0.60607034,0.88781625
bbdd_00119.pkl-bbdd_00130.pkl,0.04568097,0.51928425,69.539894,0.7403579,0.9396378
bbdd_00119.pkl-bbdd_00221.pkl,0.07835471,0.97484857,180.06075,0.5125757,0.8012888
bbdd_00119.pkl-bbdd_00106.pkl,0.024956519,0.33247608,99.06832,0.83376193,0.96701616
bbdd_00119.pkl-bbdd_00016.pkl,0.061237928,0.7946085,122.674225,0.6026957,0.8946301
bbdd_00119.pkl-bbdd_00252.pkl,0.08654308,0.96172404,127.06442,0.519138,0.83532834
bbdd_00119.pkl-bbdd_00037.pkl,0.09091523,1.021435,142.22705,0.4892825,0.78578645
bbdd_00119.pkl-bbdd_00167.pkl,0.04299273,0.49647182,78.83186,0.75176406,0.9616122
bbdd_00119.pkl-bbdd_00128.pkl,0.11652609,1.3382708,168.5452,0.33086458,0.69882375
bbdd_00119.pkl-bbdd_00201.pkl,0.077245235,0.7010834,124.413284,0.6494583,0.91461957
bbdd_00119.pkl-bbdd_00014.pkl,0.056964453,0.6274258,106.05139,0.6862871,0.92290676
bbdd_00119.pkl-bbdd_00199.pkl,0.109239675,1.1475616,129.21841,0.42621917,0.73112136
bbdd_00119.pkl-bbdd_00166.pkl,0.04064808,0.5358015,100.25221,0.7320993,0.90920866
bbdd_00119.pkl-bbdd_00038.pkl,0.07850349,0.9151368,127.73957,0.5424316,0.86097383
bbdd_00119.pkl-bbdd_00011.pkl,0.04109682,0.5488969,137.32578,0.72555155,0.9110993
bbdd_00119.pkl-bbdd_00236.pkl,0.0635117,0.6689296,127.46051,0.6655352,0.89687634
bbdd_00119.pkl-bbdd_00254.pkl,0.16174208,1.6231315,209.45264,0.18843433,0.43432784
bbdd_00119.pkl-bbdd_00019.pkl,0.082840145,0.8010018,129.72842,0.5994991,0.89196163
bbdd_00119.pkl-bbdd_00171.pkl,0.1263301,1.1984607,120.022804,0.40076965,0.7294976
bbdd_00119.pkl-bbdd_00137.pkl,0.022104878,0.26369977,50.299137,0.8681501,0.98598766
bbdd_00119.pkl-bbdd_00164.pkl,0.096816055,0.89698905,181.54448,0.55150545,0.8259547
bbdd_00119.pkl-bbdd_00285.pkl,0.07494652,0.91852933,155.53305,0.54073536,0.81902945
bbdd_00119.pkl-bbdd_00238.pkl,0.120342255,1.4379603,195.21303,0.2810198,0.5824581
bbdd_00119.pkl-bbdd_00041.pkl,0.048658468,0.641086,110.89526,0.67945695,0.92159325
bbdd_00119.pkl-bbdd_00244.pkl,0.05222531,0.5755398,84.79876,0.7122301,0.9186678
bbdd_00119.pkl-bbdd_00162.pkl,0.050011255,0.59094054,125.06266,0.70452964,0.9281471
bbdd_00119.pkl-bbdd_00186.pkl,0.11910179,1.429323,181.65155,0.28533852,0.60830086
bbdd_00119.pkl-bbdd_00269.pkl,0.05172414,0.52099615,129.2442,0.73950195,0.9282145
bbdd_00119.pkl-bbdd_00152.pkl,0.059604395,0.7760862,117.777466,0.6119569,0.88660634
bbdd_00119.pkl-bbdd_00040.pkl,0.057733033,0.7319479,116.58179,0.63402605,0.9124477
bbdd_00119.pkl-bbdd_00249.pkl,0.044298936,0.5023489,80.71867,0.74882555,0.9518214
bbdd_00119.pkl-bbdd_00192.pkl,0.046198513,0.51545626,83.59331,0.7422719,0.9399726
bbdd_00119.pkl-bbdd_00108.pkl,0.079248525,0.9477315,139.63507,0.52613425,0.8389528
bbdd_00119.pkl-bbdd_00059.pkl,0.066135526,0.7396312,104.709564,0.6301844,0.87981075
bbdd_00119.pkl-bbdd_00268.pkl,0.12460698,1.1820964,169.17491,0.40895182,0.7533307
bbdd_00119.pkl-bbdd_00235.pkl,0.036888834,0.37775767,64.54146,0.81112117,0.95968086
bbdd_00119.pkl-bbdd_00275.pkl,0.051872768,0.65680087,94.68179,0.67159957,0.92422473
bbdd_00119.pkl-bbdd_00126.pkl,0.05988823,0.7195357,103.91914,0.6402322,0.9009059
bbdd_00119.pkl-bbdd_00282.pkl,0.084498726,0.9554914,144.7897,0.5222543,0.79620737
bbdd_00119.pkl-bbdd_00258.pkl,0.09389279,1.0902277,168.81714,0.4548861,0.80875707
bbdd_00119.pkl-bbdd_00003.pkl,0.035518687,0.38032532,70.294785,0.80983734,0.9687692
bbdd_00119.pkl-bbdd_00131.pkl,0.068750255,0.84647745,114.89748,0.5767613,0.85856014
bbdd_00119.pkl-bbdd_00228.pkl,0.04657009,0.6209654,96.46899,0.68951726,0.9108505
bbdd_00119.pkl-bbdd_00191.pkl,0.051755052,0.6672678,104.66345,0.6663661,0.923685
bbdd_00119.pkl-bbdd_00216.pkl,0.11827589,1.3209198,151.07993,0.33954012,0.70801353
bbdd_00119.pkl-bbdd_00099.pkl,0.06627351,0.73765516,97.37561,0.6311724,0.87788665
bbdd_00119.pkl-bbdd_00031.pkl,0.06964533,0.8436283,119.13829,0.57818586,0.8658809
bbdd_00119.pkl-bbdd_00127.pkl,0.0389307,0.49919212,90.363144,0.75040394,0.93647325
bbdd_00119.pkl-bbdd_00165.pkl,0.1249086,1.1603489,153.23395,0.41982555,0.7394457
bbdd_00119.pkl-bbdd_00114.pkl,0.08905787,0.9111483,132.57089,0.54442585,0.8347285
bbdd_00119.pkl-bbdd_00069.pkl,0.05672895,0.6348473,87.764114,0.68257636,0.90868706
bbdd_00119.pkl-bbdd_00061.pkl,0.032914396,0.38468838,69.77519,0.8076558,0.96859306
bbdd_00119.pkl-bbdd_00006.pkl,0.07064361,0.74747264,156.32668,0.62626374,0.9007555
bbdd_00119.pkl-bbdd_00196.pkl,0.057192687,0.7012441,129.67282,0.64937794,0.8975851
bbdd_00119.pkl-bbdd_00153.pkl,0.10312511,1.241714,153.44156,0.379143,0.72301525
bbdd_00119.pkl-bbdd_00023.pkl,0.023466926,0.32390264,64.40465,0.8380487,0.9788603
bbdd_00119.pkl-bbdd_00111.pkl,0.042625077,0.48255038,74.114136,0.7587248,0.9541871
bbdd_00119.pkl-bbdd_00043.pkl,0.051045228,0.6056237,113.5344,0.69718814,0.9188384
bbdd_00119.pkl-bbdd_00096.pkl,0.050700914,0.6022005,89.81441,0.69889975,0.9250867
bbdd_00119.pkl-bbdd_00093.pkl,0.059165183,0.667094,98.437836,0.666453,0.906788
bbdd_00119.pkl-bbdd_00025.pkl,0.013597782,0.14781234,57.30726,0.9260938,0.99258965
bbdd_00119.pkl-bbdd_00233.pkl,0.05305221,0.63989973,121.45995,0.68005013,0.9192392
bbdd_00119.pkl-bbdd_00087.pkl,0.046113938,0.52345955,122.25852,0.7382702,0.9148378
bbdd_00119.pkl-bbdd_00206.pkl,0.062035147,0.7286036,117.35626,0.6356982,0.90522027
bbdd_00119.pkl-bbdd_00283.pkl,0.07834272,0.796178,122.902664,0.60191095,0.86654836
bbdd_00119.pkl-bbdd_00098.pkl,0.028041229,0.3273661,108.80489,0.8363169,0.96622616
bbdd_00119.pkl-bbdd_00139.pkl,0.124191225,1.2678208,171.67508,0.36608952,0.6693727
bbdd_00119.pkl-bbdd_00157.pkl,0.10211073,1.173768,163.2102,0.41311598,0.7535705
bbdd_00119.pkl-bbdd_00122.pkl,0.043293986,0.5002537,73.68643,0.74987316,0.95228785
bbdd_00119.pkl-bbdd_00141.pkl,0.09653053,1.0470878,142.42256,0.47645608,0.81900895
bbdd_00119.pkl-bbdd_00055.pkl,0.11751836,1.1500401,166.09343,0.42497993,0.76017696
bbdd_00119.pkl-bbdd_00229.pkl,0.06808262,0.80122435,143.89139,0.59938776,0.88401145
bbdd_00119.pkl-bbdd_00012.pkl,0.026274811,0.32922626,69.48722,0.8353869,0.96899277
bbdd_00119.pkl-bbdd_00257.pkl,0.07516598,0.8242292,131.00262,0.5878854,0.86096287
bbdd_00119.pkl-bbdd_00159.pkl,0.13611141,1.285398,157.40413,0.357301,0.6013645
bbdd_00119.pkl-bbdd_00060.pkl,0.04436007,0.5723114,94.711555,0.7138443,0.94093645
bbdd_00119.pkl-bbdd_00005.pkl,0.078599125,0.9555391,134.70558,0.52223045,0.8520981
bbdd_00119.pkl-bbdd_00185.pkl,0.101553395,1.0480723,121.610146,0.4759639,0.7951884
bbdd_00119.pkl-bbdd_00169.pkl,0.06257716,0.69050145,103.337555,0.65474933,0.90049624
bbdd_00119.pkl-bbdd_00222.pkl,0.07768148,0.7266842,121.732994,0.63665783,0.8953094
bbdd_00119.pkl-bbdd_00180.pkl,0.09655497,1.1052977,169.94818,0.44735116,0.7623313
bbdd_00119.pkl-bbdd_00133.pkl,0.088966705,1.015068,142.25735,0.49246597,0.78952134
bbdd_00119.pkl-bbdd_00203.pkl,0.063751474,0.69933254,119.54515,0.6503337,0.8875404
bbdd_00119.pkl-bbdd_00147.pkl,0.053802434,0.6979511,106.444405,0.65102446,0.9045849
bbdd_00119.pkl-bbdd_00063.pkl,0.049960036,0.5441481,84.21677,0.72792596,0.93915045
bbdd_00119.pkl-bbdd_00068.pkl,0.057677772,0.73764694,125.29318,0.63117653,0.9124234
bbdd_00119.pkl-bbdd_00176.pkl,0.052849486,0.6049561,104.74274,0.6975219,0.93655944
bbdd_00119.pkl-bbdd_00120.pkl,0.09658938,0.88848954,111.522255,0.55575526,0.8722216
bbdd_00119.pkl-bbdd_00184.pkl,0.046927497,0.46440887,130.7014,0.76779556,0.943026
bbdd_00119.pkl-bbdd_00042.pkl,0.046031903,0.5176236,86.969666,0.7411882,0.9449438
bbdd_00119.pkl-bbdd_00266.pkl,0.060239468,0.7375471,130.81502,0.6312264,0.88042843
bbdd_00119.pkl-bbdd_00097.pkl,0.12569413,1.2596819,176.25995,0.370159,0.7303685
bbdd_00119.pkl-bbdd_00251.pkl,0.04053138,0.45155072,84.04771,0.77422464,0.95858204
bbdd_00119.pkl-bbdd_00044.pkl,0.11411888,0.8721981,94.37271,0.56390095,0.8398255
bbdd_00119.pkl-bbdd_00083.pkl,0.10348566,1.3538625,171.55664,0.32306874,0.65324056
bbdd_00119.pkl-bbdd_00132.pkl,0.02384851,0.2598799,50.68739,0.8700601,0.9839927
bbdd_00119.pkl-bbdd_00250.pkl,0.07974953,0.8583784,164.31828,0.57081074,0.80379176
bbdd_00119.pkl-bbdd_00104.pkl,0.03562114,0.44002062,97.2701,0.7799897,0.9464259
bbdd_00119.pkl-bbdd_00211.pkl,0.050283737,0.6168735,104.91989,0.6915633,0.922633
bbdd_00119.pkl-bbdd_00214.pkl,0.073140375,0.8304626,119.8937,0.58476865,0.8388349
bbdd_00119.pkl-bbdd_00015.pkl,0.09201822,1.0491729,153.03116,0.4754135,0.7877449
bbdd_00119.pkl-bbdd_00195.pkl,0.02971141,0.33108264,77.315956,0.83445865,0.97162414
bbdd_00119.pkl-bbdd_00243.pkl,0.044363618,0.53532916,111.96556,0.73233545,0.9394272
bbdd_00119.pkl-bbdd_00049.pkl,0.06183357,0.60724926,137.63892,0.69637537,0.9138732
bbdd_00119.pkl-bbdd_00183.pkl,0.054989163,0.5398079,113.79738,0.73009604,0.9372293
bbdd_00119.pkl-bbdd_00123.pkl,0.09372379,1.0292069,113.190704,0.48539656,0.79186237
bbdd_00119.pkl-bbdd_00280.pkl,0.05877541,0.7530333,109.826035,0.62348336,0.8939573
bbdd_00119.pkl-bbdd_00246.pkl,0.11648176,1.3201435,173.78038,0.33992827,0.693509
bbdd_00119.pkl-bbdd_00207.pkl,0.11796923,1.4550604,181.75125,0.27246982,0.62058103
bbdd_00119.pkl-bbdd_00265.pkl,0.035766754,0.44530886,90.53592,0.7773456,0.96129996
bbdd_00119.pkl-bbdd_00177.pkl,0.045373805,0.51674163,121.09977,0.7416292,0.9360553
bbdd_00119.pkl-bbdd_00102.pkl,0.11625982,1.062602,135.29523,0.46869895,0.75529027
bbdd_00119.pkl-bbdd_00103.pkl,0.047629885,0.5583023,86.85933,0.72084886,0.94077647
bbdd_00119.pkl-bbdd_00242.pkl,0.07922105,1.039487,156.3426,0.48025647,0.7914016
bbdd_00119.pkl-bbdd_00271.pkl,0.063020766,0.7720803,92.984406,0.61395985,0.8987528
bbdd_00119.pkl-bbdd_00272.pkl,0.050826374,0.58097506,108.5271,0.7095125,0.9398858
bbdd_00119.pkl-bbdd_00148.pkl,0.04745248,0.5953701,124.427475,0.7023149,0.91382897
bbdd_00119.pkl-bbdd_00135.pkl,0.028300524,0.32322484,64.55392,0.83838755,0.97161907
bbdd_00119.pkl-bbdd_00112.pkl,0.04325249,0.4716279,119.07498,0.764186,0.93679607
bbdd_00119.pkl-bbdd_00263.pkl,0.0640085,0.6476096,117.59026,0.6761952,0.91225564
bbdd_00119.pkl-bbdd_00050.pkl,0.067612424,0.80330443,143.78687,0.59834784,0.8698872
bbdd_00119.pkl-bbdd_00088.pkl,0.06700156,0.8358339,110.663895,0.58208305,0.8759052
bbdd_00119.pkl-bbdd_00181.pkl,0.053887088,0.6378181,109.665726,0.68109095,0.927743
bbdd_00119.pkl-bbdd_00194.pkl,0.13854176,1.2692355,181.36502,0.3653822,0.72526497
bbdd_00119.pkl-bbdd_00200.pkl,0.03597396,0.4517183,73.59069,0.77414083,0.9678988
bbdd_00119.pkl-bbdd_00234.pkl,0.06215398,0.7503786,101.02168,0.6248107,0.9066551
bbdd_00119.pkl-bbdd_00261.pkl,0.08391306,1.1074793,139.70525,0.44626033,0.8044808
bbdd_00119.pkl-bbdd_00107.pkl,0.067734964,0.66625696,135.08969,0.66687155,0.90767276
bbdd_00119.pkl-bbdd_00239.pkl,0.037882444,0.5104635,85.85949,0.74476826,0.9514632
bbdd_00119.pkl-bbdd_00072.pkl,0.058644142,0.69464135,89.83869,0.65267926,0.90084064
bbdd_00119.pkl-bbdd_00219.pkl,0.15969647,1.2449217,147.36026,0.37753916,0.69818366
bbdd_00119.pkl-bbdd_00240.pkl,0.14957893,1.5908148,216.36919,0.20459259,0.49582717
bbdd_00119.pkl-bbdd_00136.pkl,0.06828391,0.8086437,129.64523,0.59567815,0.8775925
bbdd_00119.pkl-bbdd_00046.pkl,0.06591106,0.82502055,138.79555,0.5874897,0.8828721
bbdd_00119.pkl-bbdd_00220.pkl,0.050280046,0.6159409,88.583496,0.69202954,0.9208305
bbdd_00119.pkl-bbdd_00198.pkl,0.108643286,1.0037801,140.08948,0.49810997,0.8176023
bbdd_00119.pkl-bbdd_00062.pkl,0.1196228,1.1980035,142.64664,0.4009983,0.7404132
bbdd_00119.pkl-bbdd_00168.pkl,0.059474934,0.7574048,105.822044,0.6212976,0.8987477
bbdd_00119.pkl-bbdd_00109.pkl,0.065339655,0.7436493,92.57592,0.62817526,0.915372
bbdd_00119.pkl-bbdd_00071.pkl,0.115214735,0.989374,96.77519,0.505313,0.7724783
bbdd_00119.pkl-bbdd_00004.pkl,0.029286794,0.28223076,67.41449,0.8588846,0.98171616
bbdd_00119.pkl-bbdd_00158.pkl,0.06746527,0.83085966,130.47601,0.58457017,0.88242435
bbdd_00119.pkl-bbdd_00205.pkl,0.034770213,0.45079535,101.03714,0.7746023,0.960675
bbdd_00119.pkl-bbdd_00092.pkl,0.11762733,1.1559575,165.54048,0.42202127,0.7296306
bbdd_00119.pkl-bbdd_00202.pkl,0.087016895,0.9751785,160.40347,0.51241076,0.79328007
bbdd_00119.pkl-bbdd_00230.pkl,0.1180197,1.2935482,136.78886,0.3532259,0.6816
bbdd_00119.pkl-bbdd_00125.pkl,0.043705486,0.52371883,86.02872,0.7381406,0.9351326
bbdd_00119.pkl-bbdd_00013.pkl,0.070175044,0.69582283,117.05844,0.6520886,0.90756595
bbdd_00119.pkl-bbdd_00175.pkl,0.062115192,0.7615569,148.17296,0.61922157,0.85794204
bbdd_00119.pkl-bbdd_00032.pkl,0.076208204,0.8846913,117.17354,0.5576544,0.86188054
bbdd_00119.pkl-bbdd_00259.pkl,0.08377582,0.9741486,109.50917,0.5129257,0.80874825
bbdd_00101.pkl-bbdd_00210.pkl,0.08480574,0.93318105,132.33398,0.5334094,0.805164
bbdd_00101.pkl-bbdd_00073.pkl,0.07964472,1.0047772,162.44911,0.4976114,0.77740204
bbdd_00101.pkl-bbdd_00024.pkl,0.08504568,0.99164736,139.34569,0.5041763,0.7893495
bbdd_00101.pkl-bbdd_00193.pkl,0.08380567,0.95564663,148.1054,0.5221767,0.8097587
bbdd_00101.pkl-bbdd_00264.pkl,0.087259375,0.81785977,138.0391,0.5910701,0.8703273
bbdd_00101.pkl-bbdd_00066.pkl,0.09319932,1.0592859,142.69159,0.4703571,0.7843989
bbdd_00101.pkl-bbdd_00110.pkl,0.10275291,1.0199531,131.88454,0.49002343,0.7469535
bbdd_00101.pkl-bbdd_00022.pkl,0.104067914,1.1563678,144.68134,0.42181605,0.746432
bbdd_00101.pkl-bbdd_00217.pkl,0.0586896,0.64692914,127.27833,0.67653537,0.910882
bbdd_00101.pkl-bbdd_00113.pkl,0.075714804,0.8373457,142.25386,0.58132714,0.84538
bbdd_00101.pkl-bbdd_00163.pkl,0.06504146,0.68342274,122.08631,0.6582886,0.9052176
bbdd_00101.pkl-bbdd_00278.pkl,0.09328914,1.022805,141.2229,0.48859754,0.7259575
bbdd_00101.pkl-bbdd_00276.pkl,0.07079687,0.8048058,141.67331,0.5975971,0.8563458
bbdd_00101.pkl-bbdd_00204.pkl,0.08570451,1.0005261,188.3219,0.49973696,0.72750235
bbdd_00101.pkl-bbdd_00091.pkl,0.0793501,0.85564977,123.95729,0.5721751,0.8305037
bbdd_00101.pkl-bbdd_00170.pkl,0.08990085,0.93659186,117.12303,0.53170407,0.8075581
bbdd_00101.pkl-bbdd_00036.pkl,0.1646388,1.6494715,161.45334,0.1752643,0.45171696
bbdd_00101.pkl-bbdd_00033.pkl,0.09280445,1.0106803,142.2565,0.4946598,0.7819818
bbdd_00101.pkl-bbdd_00051.pkl,0.07561573,0.807175,126.89079,0.59641254,0.88472044
bbdd_00101.pkl-bbdd_00002.pkl,0.11443207,1.175463,121.98451,0.41226846,0.71804786
bbdd_00101.pkl-bbdd_00052.pkl,0.10801136,1.0933113,123.930664,0.4533443,0.72826445
bbdd_00101.pkl-bbdd_00225.pkl,0.07134852,0.8308008,144.68295,0.5845996,0.85748523
bbdd_00101.pkl-bbdd_00231.pkl,0.101879865,1.0867841,149.28754,0.45660788,0.7450677
bbdd_00101.pkl-bbdd_00190.pkl,0.07244445,0.83899254,113.79851,0.58050376,0.83592314
bbdd_00101.pkl-bbdd_00218.pkl,0.07396166,0.7619895,120.55459,0.61900526,0.8607159
bbdd_00101.pkl-bbdd_00027.pkl,0.069583006,0.7730688,138.47675,0.6134656,0.87749505
bbdd_00101.pkl-bbdd_00074.pkl,0.11814989,1.2297602,168.1521,0.38511994,0.6630884
bbdd_00101.pkl-bbdd_00274.pkl,0.08822269,0.95375407,139.75764,0.5231229,0.8456712
bbdd_00101.pkl-bbdd_00026.pkl,0.084191106,0.8809649,139.8576,0.5595176,0.81604266
bbdd_00101.pkl-bbdd_00226.pkl,0.07004241,0.7918973,125.13129,0.60405135,0.8500226
bbdd_00101.pkl-bbdd_00267.pkl,0.10882388,1.2474804,149.4379,0.37625974,0.6936202
bbdd_00101.pkl-bbdd_00237.pkl,0.07536612,0.86161315,148.99431,0.5691934,0.84149146
bbdd_00101.pkl-bbdd_00172.pkl,0.09350967,0.9746984,135.00394,0.5126508,0.81389475
bbdd_00101.pkl-bbdd_00079.pkl,0.07319127,0.7740457,121.06595,0.61297715,0.8825619
bbdd_00101.pkl-bbdd_00076.pkl,0.077931985,0.8810166,145.98016,0.5594917,0.84375405
bbdd_00101.pkl-bbdd_00089.pkl,0.07086989,0.7370888,122.37874,0.63145554,0.86980355
bbdd_00101.pkl-bbdd_00277.pkl,0.101620115,0.93672484,110.197716,0.53163755,0.75162995
bbdd_00101.pkl-bbdd_00145.pkl,0.08010348,0.8678684,125.00782,0.5660658,0.8615266
bbdd_00101.pkl-bbdd_00056.pkl,0.109197125,1.1990349,135.43652,0.4004825,0.6731903
bbdd_00101.pkl-bbdd_00247.pkl,0.07952757,0.83810097,118.97843,0.5809495,0.86760044
bbdd_00101.pkl-bbdd_00084.pkl,0.067347765,0.7666397,136.67235,0.6166801,0.8842054
bbdd_00101.pkl-bbdd_00085.pkl,0.06630165,0.7679125,128.107,0.6160437,0.87189007
bbdd_00101.pkl-bbdd_00001.pkl,1.00189,1.9942741,228.9943,0.0028630125,0.053507127
bbdd_00101.pkl-bbdd_00245.pkl,0.11053073,0.9602656,121.68063,0.51986724,0.8054696
bbdd_00101.pkl-bbdd_00064.pkl,0.06361804,0.69101787,132.78006,0.65449107,0.89938056
bbdd_00101.pkl-bbdd_00143.pkl,0.05921966,0.64312243,97.242355,0.6784388,0.90046334
bbdd_00101.pkl-bbdd_00146.pkl,0.06753965,0.72551095,129.73286,0.6372445,0.8965733
bbdd_00101.pkl-bbdd_00160.pkl,0.07274148,0.8142017,138.39589,0.5928991,0.84727436
bbdd_00101.pkl-bbdd_00117.pkl,0.09253756,1.0986631,124.21355,0.45066842,0.74469185
bbdd_00101.pkl-bbdd_00253.pkl,0.07766365,0.87316847,149.4544,0.56341577,0.8549094
bbdd_00101.pkl-bbdd_00021.pkl,0.07182391,0.808277,134.54526,0.5958615,0.8716154
bbdd_00101.pkl-bbdd_00255.pkl,0.08550596,0.8901792,139.85255,0.5549103,0.8366443
bbdd_00101.pkl-bbdd_00154.pkl,0.063789465,0.74094844,136.4584,0.6295258,0.87882197
bbdd_00101.pkl-bbdd_00134.pkl,0.07607755,0.836956,108.76692,0.581522,0.819988
bbdd_00101.pkl-bbdd_00054.pkl,0.123627625,1.1247239,144.3776,0.43763804,0.73997474
bbdd_00101.pkl-bbdd_00035.pkl,0.080546446,0.95787,151.90047,0.521065,0.77991015
